02/08/2016 11:12:17
1
 	Напряжение Uab	Напряжение Ubc	Udc1_rms	Ic12_pwm	Ic34_pwm	Напряжение Uca	Ia3+Ia4	Ib3+Ib4	Ic3+Ic4	Ia1+Ia2	Ib1+Ib2	Ic1+Ic2	Q12rms	Q34rms	
1038	-63,5	-992,8	1241,2	-724	-693	1036,3	221	-5	-222	200	-2	-214	-228	-229	
1039	-35,0	-1017,2	1241,2	-724	-693	1025,5	176	-4	-177	159	0	-172	-228	-229	
1040	-5,2	-1037,6	1251,2	-277	-290	1022,8	128	-3	-129	115	-1	-129	-228	-229	
1041	17,9	-1059,3	1251,2	-277	-290	1009,2	78	-3	-80	69	-1	-83	-228	-229	
1042	53,1	-1071,5	1251,2	-277	-290	997,0	26	-4	-29	22	-1	-36	-228	-229	
1043	78,9	-1083,7	1251,2	-277	-290	983,4	-1	-3	-1	0	-1	-13	-228	-229	
1044	103,3	-1093,2	1251,2	-277	-290	973,9	0	-1	-2	0	-1	-11	-228	-229	
1045	125,0	-1102,7	1251,2	-277	-290	950,9	0	-1	-2	-1	-1	-8	-228	-229	
1046	148,1	-1104,1	1251,2	-277	-290	937,3	0	-1	-1	-1	0	-5	-228	-229	
1047	168,4	-1106,8	1251,2	-277	-290	911,5	0	0	-1	-2	-1	-3	-228	-229	
1048	187,4	-1102,7	1252,2	-19	-14	893,9	0	0	-1	-2	0	1	-173	-165	
1049	202,3	-1100,0	1252,2	-19	-14	864,1	-1	0	-1	-2	-1	3	-173	-165	
1050	222,7	-1086,4	1252,2	-19	-14	841,0	0	-1	-1	-2	-1	0	-173	-165	
1051	236,2	-1072,9	1252,2	-19	-14	812,5	-1	-1	-1	-2	-2	3	-173	-165	
1052	248,4	-1063,4	1252,2	-19	-14	789,5	-1	-1	-1	-2	-2	3	-173	-165	
1053	260,6	-1044,4	1252,2	-19	-14	754,2	-1	-1	-1	-2	-1	3	-173	-165	
1054	271,5	-1028,1	1252,2	-19	-14	732,5	-1	-2	-1	-1	-1	2	-173	-165	
1055	282,4	-1006,4	1252,2	-19	-14	695,9	-1	-1	-1	-2	-2	2	-173	-165	
1056	293,2	-987,4	1250,5	2	0	674,2	-1	-2	0	-1	-2	1	-173	-165	
1057	294,6	-975,2	1250,5	2	0	641,6	-2	-2	-1	-2	-1	1	-173	-165	
1058	310,8	-946,7	1250,5	2	0	614,5	-1	-2	-1	-2	-2	0	-173	-165	
1059	316,3	-933,2	1250,5	2	0	587,4	-2	-2	-1	-1	-2	0	-173	-165	
1060	329,8	-910,1	1250,5	2	0	567,0	-2	-2	-1	-2	-1	0	-173	-165	
1061	332,5	-897,9	1250,5	2	0	534,5	-1	-1	-1	-1	-2	0	-173	-165	
1062	344,7	-884,3	1250,5	2	0	515,5	-1	-2	-2	-2	-2	0	-173	-165	
1063	351,5	-872,1	1250,5	2	0	489,7	-2	-2	-1	-2	-1	-1	-173	-165	
1064	363,7	-859,9	1250,1	0	-1	474,8	-2	-2	-1	-2	-2	0	-173	-165	
1065	374,6	-853,1	1250,1	0	-1	449,0	-2	-2	-1	-1	-2	0	-173	-165	
1066	392,2	-842,3	1250,1	0	-1	432,7	-2	-2	-1	-2	-2	-1	-173	-165	
1067	401,7	-842,3	1250,1	0	-1	415,1	-2	-2	-1	-2	-2	-1	-173	-165	
1068	418,0	-840,9	1250,1	0	-1	407,0	-2	-2	-1	-1	-1	-1	-173	-165	
1069	432,9	-845,0	1250,1	0	-1	386,6	-2	-2	-1	-2	-2	-1	-173	-165	
1070	449,2	-847,7	1250,1	0	-1	379,8	-2	-2	-1	-2	-1	0	-173	-165	
1071	465,5	-855,8	1250,1	0	-1	364,9	-2	-2	-1	-2	-2	-1	-173	-165	
1072	483,1	-865,3	1249,9	0	-1	360,9	-1	-2	-1	-2	-2	-1	-173	-165	
1073	502,1	-878,9	1249,9	0	-1	348,6	-2	-2	0	-1	-1	-1	-173	-165	
1074	522,4	-888,4	1249,9	0	-1	340,5	-2	-2	0	-1	-2	-1	-173	-165	
1075	546,8	-900,6	1249,9	0	-1	333,7	-2	-2	0	-1	-1	-1	-173	-165	
1076	568,5	-915,5	1249,9	0	-1	331,0	-2	-3	0	-2	-2	-1	-173	-165	
1077	587,5	-931,8	1249,9	0	-1	320,2	-2	-2	-1	-2	-1	-1	-173	-165	
1078	610,6	-950,8	1249,9	0	-1	318,8	-1	-2	-1	-2	-2	-1	-173	-165	
1079	635,0	-967,1	1249,9	0	-1	306,6	-2	-2	-1	-2	-2	-1	-173	-165	
1080	659,4	-982,0	1249,7	-1	0	305,2	-1	-2	-1	-2	-1	-1	-173	-165	
1081	681,1	-1001,0	1249,7	-1	0	291,7	-2	-2	-1	-2	-2	-1	-173	-165	
1082	704,2	-1013,2	1249,7	-1	0	286,2	-1	-2	-1	-2	-2	-1	-173	-165	
1083	728,6	-1024,0	1249,7	-1	0	278,1	-2	-2	-1	-2	-2	-1	-173	-165	
1084	749,0	-1038,9	1249,7	-1	0	271,3	-2	-2	-1	-2	-1	-1	-173	-165	
1085	773,4	-1048,4	1249,7	-1	0	253,7	-1	-2	-1	-2	-1	-1	-173	-165	
1086	793,7	-1056,6	1249,7	-1	0	245,6	-2	-2	-1	-1	-2	-1	-173	-165	
1087	814,1	-1064,7	1249,7	-1	0	227,9	-2	-2	-1	-1	-2	-1	-173	-165	
1088	831,7	-1071,5	1249,6	-1	-1	217,1	-1	-2	-1	-2	-1	-1	-173	-165	
1089	853,4	-1068,8	1249,6	-1	-1	194,0	-2	-2	-1	-2	-2	-1	-173	-165	
1090	867,0	-1060,7	1249,6	-1	-1	171,0	-2	-2	-1	-2	-2	-1	-173	-165	
1091	884,6	-1048,4	1249,6	-1	-1	143,8	-2	-2	-1	-2	-1	0	-173	-165	
1092	902,2	-1028,1	1249,6	-1	-1	111,3	-2	-2	-1	-2	-1	-1	-173	-165	
1093	911,7	-1005,0	1249,6	-1	-1	69,2	-2	-2	-1	-2	-1	-1	-173	-165	
1094	923,9	-979,3	1249,6	-1	-1	35,3	-2	-2	-1	-1	-2	-1	-173	-165	
1095	933,4	-944,0	1249,6	-1	-1	-14,9	-2	-3	-1	-2	-2	-1	-173	-165	
1096	944,3	-912,8	1249,6	-1	-1	-50,1	-2	-2	-1	-2	-2	-2	-173	-165	
1097	949,7	-883,0	1249,6	-1	-1	-96,3	-1	-2	-1	-2	-2	-1	-173	-165	
1098	955,1	-845,0	1249,6	-1	-1	-135,6	-2	-3	-1	-1	-2	-1	-173	-165	
1099	961,9	-812,4	1249,6	-1	-1	-173,6	-2	-2	-1	-2	-2	-2	-173	-165	
1100	966,0	-779,9	1249,6	-1	-1	-207,5	-2	-3	-1	-2	-2	-1	-173	-165	
1101	968,7	-746,0	1249,6	-1	-1	-249,5	-2	-2	-1	-2	-2	-2	-173	-165	
1102	968,7	-713,4	1249,6	-1	-1	-278,0	-2	-2	-1	-2	-2	-1	-173	-165	
1103	968,7	-683,6	1249,6	-1	-1	-311,9	-1	-2	-1	-1	-2	-1	-173	-165	
1104	968,7	-656,4	1249,5	-1	-1	-336,3	-2	-2	-1	-1	-2	-1	-173	-165	
1105	968,7	-626,6	1249,5	-1	-1	-368,9	-2	-2	-1	-2	-2	-2	-173	-165	
1106	967,3	-599,5	1249,5	-1	-1	-390,6	-2	-2	-1	-2	-2	-1	-173	-165	
1107	967,3	-576,4	1249,5	-1	-1	-408,2	-2	-2	-1	-2	-2	-1	-173	-165	
1108	959,2	-560,1	1249,5	-1	-1	-421,8	-2	-2	0	-2	-1	-1	-173	-165	
1109	956,5	-541,2	1249,5	-1	-1	-440,8	-2	-2	0	-1	-2	-2	-173	-165	
1110	952,4	-527,6	1249,5	-1	-1	-447,6	-1	-2	0	-1	-2	-1	-173	-165	
1111	949,7	-514,0	1249,5	-1	-1	-462,5	-1	-2	0	-2	-1	-1	-173	-165	
1112	945,6	-504,5	1249,4	-1	0	-461,1	-2	-2	-1	-2	-2	-1	-173	-165	
1113	942,9	-497,7	1249,4	-1	0	-470,6	-2	-2	0	-2	-2	-1	-173	-165	
1114	938,8	-492,3	1249,4	-1	0	-469,3	-2	-2	-1	-1	-2	-1	-173	-165	
1115	937,5	-486,9	1249,4	-1	0	-470,6	-2	-1	0	-1	-1	-1	-173	-165	
1116	934,8	-485,5	1249,4	-1	0	-465,2	-1	-2	0	-2	-2	-1	-173	-165	
1117	933,4	-486,9	1249,4	-1	0	-467,9	-2	-2	0	-2	-1	-1	-173	-165	
1118	933,4	-489,6	1249,4	-1	0	-462,5	-1	-1	-1	-1	-1	-1	-173	-165	
1119	930,7	-492,3	1249,4	-1	0	-463,8	-1	-2	-1	-2	-2	-1	-173	-165	
1120	932,1	-496,4	1249,3	-1	0	-457,1	-2	-2	-1	-1	-1	-1	-173	-165	
1121	933,4	-504,5	1249,3	-1	0	-459,8	-1	-1	-1	-2	-2	0	-173	-165	
1122	938,8	-501,8	1249,3	-1	0	-454,3	-2	-2	-1	-2	-2	-1	-173	-165	
1123	937,5	-508,6	1249,3	-1	0	-454,3	-2	-2	-1	-1	-2	-1	-173	-165	
1124	942,9	-514,0	1249,3	-1	0	-450,3	-1	-2	-1	-2	-1	-1	-173	-165	
1125	947,0	-512,7	1249,3	-1	0	-457,1	-2	-2	-1	-1	-1	-1	-173	-165	
1126	952,4	-514,0	1249,3	-1	0	-455,7	-1	-2	-1	-2	-2	-1	-173	-165	
1127	955,1	-515,4	1249,3	-1	0	-466,6	-2	-2	-1	-1	-1	-1	-173	-165	
1128	959,2	-516,7	1249,4	0	-1	-467,9	-1	-2	-1	-2	-2	0	-173	-165	
1129	966,0	-511,3	1249,4	0	-1	-481,5	-2	-2	-1	-1	-1	-1	-173	-165	
1130	972,8	-504,5	1249,4	0	-1	-491,0	-1	-2	-1	-2	-2	-1	-173	-165	
1131	979,5	-496,4	1249,4	0	-1	-504,5	-2	-2	-1	-2	-1	-1	-173	-165	
1132	983,6	-488,3	1249,4	0	-1	-515,4	-1	-2	-1	-2	-2	-1	-173	-165	
1133	989,0	-476,0	1249,4	0	-1	-537,1	-2	-2	-1	-2	-2	-1	-173	-165	
1134	991,7	-463,8	1249,4	0	-1	-553,4	-2	-2	-1	-2	-2	-1	-173	-165	
1135	999,9	-443,5	1249,4	0	-1	-577,8	-2	-2	-1	-2	-2	-1	-173	-165	
1136	1001,2	-425,9	1249,3	-1	-1	-598,1	-2	-2	-1	-2	-1	-1	-173	-165	
1137	1004,0	-404,2	1249,3	-1	-1	-628,0	-1	-2	0	-1	-2	-1	-173	-165	
1138	1008,0	-379,7	1249,3	-1	-1	-652,4	-2	-2	0	-2	-1	-1	-173	-165	
1139	1006,7	-355,3	1249,3	-1	-1	-678,1	-2	-2	0	-2	-2	-1	-173	-165	
1140	1009,4	-325,5	1249,3	-1	-1	-702,6	-2	-3	-1	-1	-2	-1	-173	-165	
1141	1004,0	-298,4	1249,3	-1	-1	-737,8	-2	-2	-1	-2	-2	-1	-173	-165	
1142	995,8	-257,7	1249,3	-1	-1	-760,9	-2	-2	0	-1	-2	-1	-173	-165	
1143	989,0	-223,8	1249,3	-1	-1	-794,8	-2	-3	0	-2	-2	-1	-173	-165	
1144	968,7	-176,3	1249,3	-1	0	-819,2	-1	-2	0	-2	-2	-1	-173	-165	
1145	951,1	-124,7	1249,3	-1	0	-850,4	-2	-3	-1	-2	-2	-1	-173	-165	
1146	923,9	-74,6	1249,3	-1	0	-876,2	-2	-2	-1	-2	-2	-2	-173	-165	
1147	903,6	-21,7	1249,3	-1	0	-906,0	-2	-2	-1	-1	-1	-1	-173	-165	
1148	873,7	31,2	1249,3	-1	0	-926,4	-2	-2	-1	-2	-1	-1	-173	-165	
1149	846,6	84,1	1249,3	-1	0	-953,5	-2	-2	-1	-1	-2	-2	-173	-165	
1150	820,8	128,9	1249,3	-1	0	-972,5	-2	-3	-1	-2	-2	-1	-173	-165	
1151	799,1	181,8	1249,3	-1	0	-996,9	-2	-2	-1	-2	-2	-1	-173	-165	
1152	766,6	218,4	1249,3	-1	-1	-1011,8	-1	-3	-1	-2	-1	-1	-173	-165	
1153	746,2	260,5	1249,3	-1	-1	-1030,8	-2	-2	-1	-1	-2	-1	-173	-165	
1154	721,8	297,1	1249,3	-1	-1	-1045,7	-2	-3	-1	-2	-2	-1	-173	-165	
1155	700,1	329,7	1249,3	-1	-1	-1057,9	-1	-2	-1	-2	-2	-2	-173	-165	
1156	681,1	359,5	1249,3	-1	-1	-1063,4	-2	-3	-1	-1	-2	-1	-173	-165	
1157	663,5	383,9	1249,3	-1	-1	-1074,2	-2	-2	0	-2	-2	-1	-173	-165	
1158	647,2	404,3	1249,3	-1	-1	-1075,6	-1	-2	0	-1	-1	-2	-173	-165	
1159	635,0	423,2	1249,3	-1	-1	-1079,6	-2	-2	0	-2	-1	-1	-173	-165	
1160	620,1	434,1	1249,3	-1	0	-1076,9	-2	-2	0	-1	-1	-1	-173	-165	
1161	610,6	439,5	1249,3	-1	0	-1078,3	-2	-2	0	-2	-2	-1	-173	-165	
1162	603,8	446,3	1249,3	-1	0	-1070,1	-2	-2	0	-1	-2	-1	-173	-165	
1163	595,7	447,7	1249,3	-1	0	-1066,1	-2	-2	0	-2	-2	-1	-173	-165	
1164	588,9	444,9	1249,3	-1	0	-1056,6	-1	-2	0	-2	-2	0	-173	-165	
1165	586,2	442,2	1249,3	-1	0	-1049,8	-2	-2	-1	-2	-1	-2	-173	-165	
1166	578,0	431,4	1249,3	-1	0	-1037,6	-2	-1	-1	-2	-1	-1	-173	-165	
1167	582,1	427,3	1249,3	-1	0	-1030,8	-1	-2	-1	-1	-1	-1	-173	-165	
1168	579,4	419,2	1249,2	-1	0	-1014,5	-1	-2	-1	-2	-2	-1	-173	-165	
1169	575,3	407,0	1249,2	-1	0	-1005,0	-1	-2	-1	-2	-1	-1	-173	-165	
1170	571,3	394,8	1249,2	-1	0	-996,9	-1	-2	-1	-1	-2	-1	-173	-165	
1171	571,3	386,6	1249,2	-1	0	-983,3	-2	-2	-1	-2	-1	-1	-173	-165	
1172	568,5	378,5	1249,2	-1	0	-968,4	-1	-2	-1	-2	-2	-1	-173	-165	
1173	565,8	369,0	1249,2	-1	0	-963,0	-2	-2	-1	-2	-2	-1	-173	-165	
1174	561,8	366,3	1249,2	-1	0	-950,8	-1	-2	-1	-1	-1	-1	-173	-165	
1175	557,7	360,9	1249,2	-1	0	-948,1	-2	-2	0	-2	-1	-1	-173	-165	
1176	552,3	359,5	1249,1	-1	0	-934,5	-2	-2	-1	-2	-2	-1	-173	-165	
1177	545,5	360,9	1249,1	-1	0	-929,1	-2	-2	0	-2	-2	-1	-173	-165	
1178	537,4	366,3	1249,1	-1	0	-925,0	-1	-2	-1	-1	-1	-1	-173	-165	
1179	525,1	373,1	1249,1	-1	0	-925,0	-1	-2	0	-2	-2	-1	-173	-165	
1180	514,3	382,6	1249,1	-1	0	-919,6	-2	-2	0	-2	-2	-2	-173	-165	
1181	496,7	392,0	1249,1	-1	0	-923,7	-2	-2	-1	-2	-1	0	-173	-165	
1182	483,1	411,0	1249,1	-1	0	-920,9	-2	-2	0	-2	-1	-1	-173	-165	
1183	468,2	432,7	1249,1	-1	0	-927,7	-2	-2	0	-1	-2	-1	-173	-165	
1184	446,5	454,4	1249,2	-1	0	-929,1	-2	-3	0	-1	-2	-1	-173	-165	
1185	424,8	480,2	1249,2	-1	0	-937,2	-1	-2	0	-1	-1	-1	-173	-165	
1186	405,8	508,7	1249,2	-1	0	-939,9	-1	-2	-1	-2	-2	-1	-173	-165	
1187	381,4	539,9	1249,2	-1	0	-948,1	-2	-2	0	-2	-2	-1	-173	-165	
1188	355,6	571,1	1249,2	-1	0	-953,5	-2	-3	-1	-2	-2	-1	-173	-165	
1189	328,5	603,6	1249,2	-1	0	-965,7	-2	-2	-1	-2	-2	-1	-173	-165	
1190	302,7	638,9	1249,2	-1	0	-971,1	-2	-2	-1	-1	-1	-1	-173	-165	
1191	274,2	671,5	1249,2	-1	0	-982,0	-2	-2	-1	-2	-2	-1	-173	-165	
1192	248,4	710,8	1249,2	-1	0	-986,1	-3	-2	-1	-2	-2	-1	-173	-165	
1193	220,0	747,4	1249,2	-1	0	-996,9	-1	-3	0	-2	-2	-1	-173	-165	
1194	191,5	781,3	1249,2	-1	0	-1001,0	-2	-3	-1	-2	-1	-2	-173	-165	
1195	154,8	818,0	1249,2	-1	0	-1001,0	-2	-2	-1	-1	-1	-1	-173	-165	
1196	122,3	849,2	1249,2	-1	0	-999,6	-2	-3	-1	-1	-2	-2	-173	-165	
1197	77,5	880,4	1249,2	-1	0	-990,1	-3	-3	-1	-2	-2	-1	-173	-165	
1198	38,2	911,5	1249,2	-1	0	-977,9	-2	-2	-1	-1	-2	-2	-173	-165	
1199	-5,2	940,0	1249,2	-1	0	-967,1	-2	-2	-1	-2	-2	-1	-173	-165	
1200	-47,3	965,8	1249,1	-1	0	-944,0	-2	-2	-1	-2	-2	-1	-173	-165	
1201	-92,0	988,9	1249,1	-1	0	-926,4	-2	-2	-1	-2	-1	-1	-173	-165	
1202	-130,0	1009,2	1249,1	-1	0	-907,4	-2	-2	-1	-2	-1	-1	-173	-165	
1203	-168,0	1028,2	1249,1	-1	0	-888,4	-1	-2	-1	-2	-1	-1	-173	-165	
1204	-199,2	1044,5	1249,1	-1	0	-865,3	-1	-2	0	-1	-1	-2	-173	-165	
1205	-233,1	1055,3	1249,1	-1	0	-850,4	-1	-2	0	-1	-1	-1	-173	-165	
1206	-261,6	1062,1	1249,1	-1	0	-826,0	-1	-2	0	-2	-2	-1	-173	-165	
1207	-288,7	1066,2	1249,1	-1	0	-809,7	-2	-2	-1	-2	-2	-1	-173	-165	
1208	-311,8	1070,2	1249,1	-1	0	-788,0	-2	-1	-1	-2	-1	-1	-173	-165	
1209	-332,1	1068,9	1249,1	-1	0	-773,1	-2	-1	-1	-1	-1	-1	-173	-165	
1210	-342,9	1067,5	1249,1	-1	0	-751,4	-2	-2	-1	-2	-1	0	-173	-165	
1211	-353,8	1060,8	1249,1	-1	0	-735,1	-2	-2	-1	-2	-2	0	-173	-165	
1212	-363,3	1052,6	1249,1	-1	0	-714,8	-2	-2	-1	-2	-2	-1	-173	-165	
1213	-370,1	1041,8	1249,1	-1	0	-705,3	-1	-2	-1	-2	-1	-1	-173	-165	
1214	-370,1	1030,9	1249,1	-1	0	-684,9	-1	-2	-1	-2	-1	-1	-173	-165	
1215	-371,4	1016,0	1249,1	-1	0	-675,4	-2	-2	-1	-1	-1	0	-173	-165	
1216	-368,7	1002,4	1249,0	0	-1	-657,8	-1	-2	-1	-1	-2	-1	-173	-165	
1217	-367,4	983,4	1249,0	0	-1	-648,3	-1	-2	-1	-1	-2	-1	-173	-165	
1218	-360,6	968,5	1249,0	0	-1	-633,4	-2	-2	-1	-2	-1	-1	-173	-165	
1219	-353,8	952,2	1249,0	0	-1	-623,9	-2	-2	-1	-2	-1	-1	-173	-165	
1220	-348,4	934,6	1249,0	0	-1	-610,3	-2	-2	-1	-2	-2	-1	-173	-165	
1221	-341,6	919,7	1249,0	0	-1	-604,9	-2	-2	-1	-2	-2	-1	-173	-165	
1222	-337,5	902,1	1249,0	0	-1	-591,3	-2	-2	-1	-2	-2	-1	-173	-165	
1223	-336,2	884,4	1249,0	0	-1	-585,9	-2	-3	-1	-2	-2	-1	-173	-165	
1224	-330,7	873,6	1249,1	-1	-1	-572,3	-2	-3	-1	-2	-2	-1	-173	-165	
1225	-325,3	868,1	1249,1	-1	-1	-566,9	-2	-3	-1	-1	-1	-1	-173	-165	
1226	-325,3	850,5	1249,1	-1	-1	-556,1	-2	-2	-1	-1	-1	-1	-173	-165	
1227	-325,3	845,1	1249,1	-1	-1	-545,2	-2	-2	-1	-2	-1	-1	-173	-165	
1228	-333,5	834,2	1249,1	-1	-1	-533,0	-2	-2	-1	-1	-2	-1	-173	-165	
1229	-337,5	832,9	1249,1	-1	-1	-527,6	-1	-2	0	-2	-2	-1	-173	-165	
1230	-342,9	831,5	1249,1	-1	-1	-515,4	-1	-2	-1	-2	-2	-1	-173	-165	
1231	-356,5	830,2	1249,1	-1	-1	-507,2	-1	-2	-1	-2	-2	-1	-173	-165	
1232	-370,1	832,9	1249,0	-1	0	-489,6	-2	-2	-1	-2	-2	-1	-173	-165	
1233	-389,1	834,2	1249,0	-1	0	-484,2	-2	-2	-1	-2	-2	-1	-173	-165	
1234	-404,0	842,4	1249,0	-1	0	-467,9	-2	-3	-1	-1	-2	-1	-173	-165	
1235	-423,0	853,2	1249,0	-1	0	-457,1	-2	-3	-1	-1	-1	-2	-173	-165	
1236	-448,7	858,6	1249,0	-1	0	-436,7	-2	-2	-1	-2	-1	-1	-173	-165	
1237	-475,9	868,1	1249,0	-1	0	-427,2	-2	-2	-1	-2	-1	-1	-173	-165	
1238	-503,0	880,4	1249,0	-1	0	-405,5	-2	-2	-1	-2	-1	-1	-173	-165	
1239	-534,2	892,6	1249,0	-1	0	-393,3	-2	-2	-1	-2	-1	-1	-173	-165	
1240	-564,0	907,5	1249,1	-1	-1	-373,0	-2	-2	-1	-2	-1	-1	-173	-165	
1241	-599,3	921,0	1249,1	-1	-1	-358,0	-1	-2	-1	-2	-2	-1	-173	-165	
1242	-629,1	936,0	1249,1	-1	-1	-336,3	-1	-2	-1	-1	-2	-1	-173	-165	
1243	-663,1	952,2	1249,1	-1	-1	-318,7	-1	-2	-1	-1	-2	-1	-173	-165	
1244	-695,6	964,4	1249,1	-1	-1	-292,9	-1	-2	-1	-2	-2	-1	-173	-165	
1245	-730,9	976,7	1249,1	-1	-1	-279,4	-1	-1	-1	-2	-2	-1	-173	-165	
1246	-763,4	990,2	1249,1	-1	-1	-253,6	-1	-1	-1	-2	-1	0	-173	-165	
1247	-800,1	997,0	1249,1	-1	-1	-234,6	-1	-2	-1	-2	-2	-1	-173	-165	
1248	-829,9	999,7	1249,0	0	-1	-200,7	-1	-2	-1	-2	-2	-1	-173	-165	
1249	-862,4	1002,4	1249,0	0	-1	-177,6	-2	-2	-1	-1	-2	-2	-173	-165	
1250	-888,2	992,9	1249,0	0	-1	-136,9	-2	-2	-1	-1	-2	-2	-173	-165	
1251	-912,6	983,4	1249,0	0	-1	-103,0	-2	-2	-1	-2	-2	-2	-173	-165	
1252	-937,1	972,6	1249,0	0	-1	-59,6	-2	-2	-1	-2	-2	-2	-173	-165	
1253	-961,5	950,9	1249,0	0	-1	-24,4	-2	-2	-1	-2	-2	-1	-173	-165	
1254	-977,7	936,0	1249,0	0	-1	17,7	-2	-2	-1	-1	-2	-1	-173	-165	
1255	-996,7	915,6	1249,0	0	-1	48,9	-1	-2	-1	-1	-2	-1	-173	-165	
1256	-1011,7	893,9	1249,0	-1	-1	89,6	-2	-2	-1	-2	-1	-1	-173	-165	
1257	-1027,9	872,2	1249,0	-1	-1	116,7	-1	-2	0	-2	-1	-1	-173	-165	
1258	-1032,0	854,6	1249,0	-1	-1	150,6	-2	-2	0	-2	-2	0	-173	-165	
1259	-1037,4	832,9	1249,0	-1	-1	177,7	-2	-2	0	-2	-2	-1	-173	-165	
1260	-1042,8	812,5	1249,0	-1	-1	207,6	-2	-2	0	-2	-1	-1	-173	-165	
1261	-1044,2	789,5	1249,0	-1	-1	225,2	-2	-2	0	-1	-1	-1	-173	-165	
1262	-1044,2	766,4	1249,0	-1	-1	251,0	-2	-2	0	-2	-1	0	-173	-165	
1263	-1041,5	747,4	1249,0	-1	-1	263,2	-2	-2	-1	-2	-2	0	-173	-165	
1264	-1036,1	727,1	1249,0	0	0	282,2	-2	-2	-1	-2	-2	-1	-173	-165	
1265	-1032,0	708,1	1249,0	0	0	289,0	-2	-2	-1	-1	-1	-1	-173	-165	
1266	-1019,8	687,7	1249,0	0	0	297,1	-2	-2	-1	-1	-2	-1	-173	-165	
1267	-1007,6	675,5	1249,0	0	0	303,9	-2	-2	-1	-1	-2	-1	-173	-165	
1268	-998,1	659,3	1249,0	0	0	313,4	-2	-2	-1	-1	-1	-1	-173	-165	
1269	-987,2	643,0	1249,0	0	0	312,0	-2	-2	-1	-1	-1	-1	-173	-165	
1270	-973,7	630,8	1249,0	0	0	316,1	-2	-2	-1	-2	-1	-2	-173	-165	
1271	-961,5	618,6	1249,0	0	0	312,0	-2	-2	-1	-2	-2	-2	-173	-165	
1272	-947,9	607,7	1249,0	-1	-1	314,7	-2	-3	-1	-2	-2	-2	-173	-165	
1273	-941,1	594,2	1249,0	-1	-1	310,7	-2	-2	-1	-1	-2	-2	-173	-165	
1274	-927,6	586,0	1249,0	-1	-1	309,3	-2	-2	-1	-2	-2	-2	-173	-165	
1275	-911,3	583,3	1249,0	-1	-1	305,2	-2	-2	-1	-1	-2	-1	-173	-165	
1276	-904,5	571,1	1249,0	-1	-1	309,3	-2	-2	-1	-1	-2	-2	-173	-165	
1277	-899,1	561,6	1249,0	-1	-1	302,5	-2	-2	-1	-1	-2	-2	-173	-165	
1278	-892,3	554,8	1249,0	-1	-1	309,3	-3	-2	-1	-1	-2	-2	-173	-165	
1279	-885,5	548,0	1249,0	-1	-1	303,9	-2	-2	-1	-1	-2	-1	-173	-165	
1280	-880,1	544,0	1249,0	-1	-1	313,4	-2	-2	-1	-1	-2	-1	-173	-165	
1281	-882,8	533,1	1249,0	-1	-1	314,7	-3	-2	-1	-2	-2	-1	-173	-165	
1282	-881,4	527,7	1249,0	-1	-1	322,9	-1	-2	-1	-2	-2	-1	-173	-165	
1283	-880,1	522,3	1249,0	-1	-1	331,0	-3	-2	-1	-2	-2	-2	-173	-165	
1284	-884,2	514,1	1249,0	-1	-1	345,9	-1	-3	-1	-2	-2	-1	-173	-165	
1285	-892,3	504,6	1249,0	-1	-1	354,1	-1	-3	-1	-2	-1	-1	-173	-165	
1286	-897,7	495,1	1249,0	-1	-1	374,4	-3	-3	-1	-1	-1	-1	-173	-165	
1287	-905,9	484,3	1249,0	-1	-1	388,0	-2	-2	-2	-1	-1	-1	-173	-165	
1288	-914,0	474,8	1249,0	-1	-1	413,8	-2	-2	0	-2	-1	-1	-173	-165	
1289	-926,2	459,9	1249,0	-1	-1	431,4	-2	-2	0	-2	-2	-1	-173	-165	
1290	-935,7	447,7	1249,0	-1	-1	457,2	-2	-2	0	-2	-1	-1	-173	-165	
1291	-945,2	434,1	1249,0	-1	-1	481,6	-2	-2	0	-2	-1	-1	-173	-165	
1292	-961,5	416,5	1249,0	-1	-1	515,5	-2	-2	0	-2	-1	-1	-173	-165	
1293	-971,0	398,8	1249,0	-1	-1	538,5	-2	-2	0	-2	-1	-1	-173	-165	
1294	-983,2	381,2	1249,0	-1	-1	575,2	-2	-2	0	-1	-1	-1	-173	-165	
1295	-994,0	362,2	1249,0	-1	-1	600,9	-2	-2	0	-1	-1	-1	-173	-165	
1296	-1004,9	340,5	1248,9	-1	0	636,2	-2	-2	0	-2	-1	-1	-173	-165	
1297	-1017,1	317,4	1248,9	-1	0	666,0	-2	-2	0	-2	-1	-1	-173	-165	
1298	-1025,2	294,4	1248,9	-1	0	698,6	-2	-2	-1	-2	-1	-1	-173	-165	
1299	-1027,9	272,7	1248,9	-1	0	729,8	-1	-2	0	-2	-1	-1	-173	-165	
1300	-1026,6	241,5	1248,9	-1	0	766,4	-1	-2	0	-2	-1	-1	-173	-165	
1301	-1027,9	213,0	1248,9	-1	0	789,5	-1	-2	0	-2	-1	-1	-173	-165	
1302	-1015,7	168,2	1248,9	-1	0	826,1	-1	-2	0	-2	-2	-1	-173	-165	
1303	-1002,2	127,6	1248,9	-1	0	846,4	-1	-2	-1	-2	-2	0	-173	-165	
1304	-984,5	84,1	1248,9	0	0	877,6	-2	-2	0	-2	-1	-1	-173	-165	
1305	-966,9	39,4	1248,9	0	0	896,6	-2	-2	-1	-2	-1	-1	-173	-165	
